00501,0.013333333
00544,0.013333333
01005,0.022727273
01007,0.005405405
01008,0.019607843
01011,0.022727273
01013,0.022727273
01014,0.022727273
01020,0.022727273
01021,0.022727273
01022,0.022727273
01033,0.007633588
01038,0.003937008
01040,0.047619048
01041,0.047619048
01050,0.022222222
01059,0.017241379
01060,0.020833333
01061,0.020833333
01063,0.020833333
01071,0.019230769
01082,0.016949153
01083,0.008
01085,0.013157895
01086,0.013157895
01095,0.011235955
01101,0.032258065
01102,0.032258065
01103,0.032258065
01104,0.032258065
01105,0.032258065
01106,0.008849558
01107,0.032258065
01108,0.032258065
01109,0.032258065
01111,0.032258065
01114,0.032258065
01115,0.032258065
01116,0.008849558
01118,0.032258065
01119,0.032258065
01128,0.032258065
01129,0.032258065
01133,0.032258065
01138,0.032258065
01139,0.032258065
01144,0.032258065
01152,0.032258065
01199,0.032258065
01201,0.023255814
01202,0.023255814
01203,0.023255814
01220,0.014084507
01225,0.022222222
01230,0.009708738
01236,0.01754386
01238,0.01754386
01240,0.015873016
01247,0.032258065
01267,0.016949153
01331,0.017857143
01342,0.010989011
01349,0.013888889
01354,0.007352941
01360,0.007352941
01364,0.012987013
01366,0.014084507
01370,0.004878049
01373,0.006410256
01376,0.013888889
01420,0.020833333
01432,0.012345679
01436,0.0078125
01440,0.025
01450,0.004291845
01453,0.022222222
01462,0.018181818
01463,0.007142857
01464,0.005681818
01469,0.004784689
01470,0.004291845
01471,0.004291845
01475,0.016666667
01506,0.019607843
01510,0.004048583
01515,0.005494505
01518,0.006622517
01521,0.006711409
01532,0.009615385
01535,0.008403361
01540,0.014084507
01543,0.007194245
01561,0.006578947
01562,0.010309278
01566,0.017241379
01568,0.003623188
01570,0.017241379
01580,0.007575758
01581,0.007575758
01582,0.007575758
01585,0.007142857
01588,0.015384615
01601,0.028571429
01602,0.028571429
01603,0.028571429
01604,0.028571429
01605,0.028571429
01606,0.028571429
01607,0.028571429
01608,0.028571429
01609,0.028571429
01610,0.028571429
01613,0.028571429
01614,0.028571429
01615,0.028571429
01653,0.028571429
01654,0.028571429
01655,0.028571429
01701,0.011627907
01702,0.011627907
01703,0.011627907
01704,0.011627907
01705,0.011627907
01747,0.003861004
01748,0.003759398
01749,0.011363636
01752,0.013888889
01754,0.005649718
01757,0.012048193
01801,0.011235955
01803,0.017241379
01805,0.017241379
01806,0.011235955
01807,0.011235955
01808,0.011235955
01810,0.006060606
01812,0.006060606
01813,0.011235955
01815,0.011235955
01830,0.015384615
01831,0.015384615
01832,0.015384615
01835,0.015384615
01840,0.018518519
01841,0.018518519
01842,0.018518519
01843,0.018518519
01850,0.019607843
01851,0.019607843
01852,0.019607843
01853,0.019607843
01854,0.019607843
01866,0.012048193
01867,0.006802721
01880,0.007751938
01887,0.007352941
01888,0.011235955
01890,0.007352941
01899,0.006060606
01901,0.020408163
01902,0.020408163
01903,0.020408163
01904,0.020408163
01905,0.020408163
01906,0.02
01907,0.012658228
01908,0.007142857
01910,0.020408163
01915,0.007936508
01921,0.001811594
01923,0.021276596
01929,0.003846154
01930,0.007633588
01931,0.007633588
01938,0.005882353
01940,0.006944444
01945,0.007194245
01950,0.010638298
01952,0.016129032
01960,0.012987013
01961,0.012987013
01966,0.002074689
01969,0.004255319
01970,0.023809524
01971,0.023809524
01983,0.001666667
02019,0.018867925
02026,0.019607843
02027,0.019607843
02030,0.005988024
02043,0.008403361
02044,0.008403361
02045,0.007575758
02050,0.004975124
02051,0.003676471
02052,0.005649718
02060,0.005649718
02062,0.01010101
02066,0.007575758
02067,0.003401361
02081,0.009615385
02101,0.021276596
02102,0.021276596
02103,0.021276596
02104,0.021276596
02105,0.021276596
02106,0.021276596
02107,0.021276596
02108,0.021276596
02109,0.021276596
02110,0.021276596
02111,0.021276596
02112,0.021276596
02113,0.021276596
02114,0.021276596
02115,0.021276596
02116,0.021276596
02117,0.021276596
02118,0.021276596
02119,0.021276596
02120,0.021276596
02121,0.021276596
02122,0.021276596
02123,0.021276596
02124,0.021276596
02125,0.021276596
02127,0.021276596
02128,0.021276596
02133,0.021276596
02138,0.021276596
02139,0.021276596
02140,0.021276596
02141,0.021276596
02142,0.021276596
02143,0.014705882
02144,0.014705882
02145,0.014705882
02148,0.011627907
02149,0.013888889
02150,0.022727273
02151,0.021276596
02153,0.011627907
02155,0.011627907
02163,0.021276596
02169,0.015873016
02170,0.015873016
02171,0.015873016
02176,0.007575758
02177,0.007575758
02180,0.010869565
02186,0.008130081
02196,0.021276596
02199,0.021276596
02201,0.021276596
02202,0.021276596
02203,0.021276596
02204,0.021276596
02205,0.021276596
02206,0.021276596
02207,0.021276596
02208,0.021276596
02209,0.021276596
02210,0.021276596
02211,0.021276596
02212,0.021276596
02215,0.021276596
02216,0.021276596
02217,0.021276596
02222,0.021276596
02238,0.021276596
02239,0.021276596
02241,0.021276596
02266,0.021276596
02269,0.015873016
02283,0.021276596
02284,0.021276596
02293,0.021276596
02295,0.021276596
02297,0.021276596
02301,0.023809524
02302,0.023809524
02303,0.023809524
02304,0.023809524
02305,0.023809524
02324,0.017857143
02325,0.017857143
02331,0.005847953
02332,0.005847953
02341,0.004761905
02343,0.016393443
02351,0.014492754
02358,0.006896552
02360,0.006369427
02361,0.006369427
02362,0.006369427
02364,0.010526316
02368,0.013888889
02420,0.003921569
02421,0.003921569
02445,0.010309278
02446,0.010309278
02451,0.010752688
02452,0.010752688
02453,0.010752688
02454,0.010752688
02458,0.007194245
02474,0.005050505
02476,0.005050505
02478,0.006896552
02482,0.005464481
02492,0.005747126
02532,0.00877193
02536,0.0125
02537,0.005555556
02540,0.019607843
02541,0.019607843
02542,0.00877193
02543,0.006289308
02553,0.007246377
02554,0.027027027
02556,0.003636364
02558,0.006535948
02559,0.005813953
02561,0.007462687
02563,0.007352941
02564,0.006289308
02568,0.004
02574,0.003802281
02576,0.01
02584,0.027027027
02631,0.01
02633,0.012195122
02638,0.022727273
02639,0.006993007
02641,0.004784689
02644,0.011363636
02646,0.004347826
02651,0.004651163
02653,0.019607843
02657,0.034482759
02660,0.008695652
02664,0.017241379
02669,0.004524887
02670,0.005494505
02673,0.014285714
02675,0.008547009
02703,0.01754386
02720,0.018518519
02721,0.018518519
02722,0.018518519
02723,0.018518519
02724,0.018518519
02725,0.011904762
02726,0.011904762
02740,0.03030303
02741,0.03030303
02742,0.03030303
02744,0.03030303
02745,0.03030303
02746,0.03030303
02768,0.011764706
02780,0.013157895
02783,0.013157895
02804,0.006097561
02808,0.007352941
02812,0.014084507
02814,0.006493506
02815,0.015384615
02827,0.016949153
02828,0.014705882
02829,0.018181818
02830,0.006666667
02832,0.005813953
02840,0.028571429
02841,0.028571429
02859,0.014705882
02860,0.025
02861,0.025
02862,0.025
02863,0.023255814
02878,0.012987013
02881,0.016666667
02886,0.019607843
02887,0.019607843
02888,0.019607843
02889,0.019607843
02891,0.017857143
02895,0.023255814
02898,0.022222222
02901,0.029411765
02902,0.029411765
02903,0.029411765
02904,0.029411765
02905,0.029411765
02906,0.029411765
02907,0.029411765
02908,0.029411765
02909,0.029411765
02910,0.018518519
02912,0.029411765
02914,0.011494253
02918,0.029411765
02920,0.018518519
02921,0.018518519
02940,0.029411765
03031,0.011627907
03038,0.014925373
03042,0.020833333
03045,0.012048193
03048,0.006993007
03051,0.012195122
03053,0.0078125
03055,0.00952381
03060,0.01369863
03061,0.01369863
03062,0.01369863
03063,0.01369863
03064,0.01369863
03077,0.008264463
03086,0.0078125
03101,0.027027027
03102,0.027027027
03103,0.027027027
03104,0.027027027
03105,0.027027027
03106,0.015151515
03107,0.027027027
03108,0.027027027
03109,0.027027027
03111,0.027027027
03217,0.014492754
03220,0.018518519
03221,0.005405405
03222,0.013157895
03227,0.013513514
03229,0.005128205
03235,0.01754386
03242,0.009259259
03246,0.04
03247,0.04
03251,0.026315789
03253,0.017857143
03256,0.013513514
03257,0.004694836
03262,0.018867925
03263,0.015384615
03264,0.026315789
03275,0.014285714
03278,0.007633588
03301,0.020833333
03302,0.020833333
03303,0.020833333
03305,0.020833333
03307,0.013157895
03431,0.028571429
03435,0.028571429
03440,0.008196721
03442,0.01010101
03449,0.005494505
03451,0.03125
03452,0.009259259
03455,0.002906977
03458,0.00877193
03465,0.016666667
03469,0.006802721
03470,0.012820513
03561,0.018518519
03570,0.018518519
03574,0.006993007
03576,0.016129032
03581,0.018181818
03582,0.008196721
03584,0.014285714
03585,0.015151515
03597,0.023809524
03598,0.007575758
03603,0.0078125
03608,0.017241379
03609,0.006896552
03741,0.017857143
03743,0.022727273
03748,0.006578947
03755,0.011363636
03756,0.029411765
03766,0.029411765
03773,0.018181818
03781,0.014084507
03785,0.008130081
03801,0.016666667
03802,0.016666667
03803,0.016666667
03804,0.016666667
03809,0.007092199
03812,0.02173913
03814,0.019607843
03818,0.027027027
03820,0.013333333
03821,0.013333333
03822,0.013333333
03824,0.004385965
03833,0.006535948
03835,0.016129032
03839,0.032258065
03842,0.011764706
03843,0.011764706
03850,0.015384615
03851,0.016949153
03852,0.018867925
03856,0.002941176
03857,0.003802281
03860,0.007142857
03866,0.032258065
03867,0.032258065
03868,0.032258065
03872,0.019607843
03878,0.03030303
03887,0.019607843
03894,0.011764706
03901,0.009708738
03902,0.00257732
03904,0.014285714
03905,0.006756757
03906,0.00617284
03911,0.003134796
04005,0.033333333
04007,0.033333333
04008,0.0125
04009,0.019607843
04011,0.016666667
04015,0.016949153
04021,0.00257732
04032,0.022222222
04033,0.022222222
04034,0.022222222
04037,0.009433962
04038,0.011627907
04039,0.006535948
04043,0.007874016
04046,0.006666667
04055,0.014705882
04064,0.025
04070,0.019607843
04072,0.017857143
04073,0.033333333
04074,0.019607843
04082,0.007246377
04084,0.013888889
04085,0.006060606
04086,0.011494253
04092,0.024390244
04094,0.002659574
04096,0.007874016
04098,0.024390244
04101,0.026315789
04102,0.026315789
04103,0.026315789
04104,0.026315789
04105,0.011764706
04106,0.022727273
04109,0.026315789
04112,0.026315789
04116,0.022727273
04122,0.026315789
04123,0.026315789
04124,0.026315789
04210,0.03125
04211,0.03125
04212,0.03125
04224,0.014084507
04240,0.019607843
04241,0.019607843
04243,0.019607843
04252,0.012195122
04254,0.015384615
04256,0.009009009
04257,0.0625
04268,0.018518519
04270,0.028571429
04276,0.041666667
04281,0.008474576
04294,0.008130081
04330,0.035714286
04332,0.035714286
04333,0.035714286
04336,0.035714286
04338,0.035714286
04344,0.008130081
04345,0.023255814
04346,0.007246377
04347,0.00990099
04357,0.003236246
04364,0.009433962
04401,0.04
04402,0.04
04412,0.022222222
04416,0.012345679
04420,0.006622517
04421,0.006622517
04430,0.012658228
04441,0.013888889
04443,0.022727273
04444,0.009009009
04448,0.008264463
04457,0.020833333
04461,0.007874016
04462,0.015625
04463,0.008474576
04468,0.016666667
04469,0.011494253
04473,0.011494253
04496,0.005
04530,0.025
04538,0.019607843
04543,0.018867925
04553,0.010869565
04572,0.014084507
04578,0.009803922
04605,0.03030303
04609,0.010989011
04614,0.006024096
04619,0.034482759
04631,0.005555556
04652,0.022222222
04654,0.010416667
04679,0.023255814
04693,0.03030303
04730,0.022222222
04732,0.010638298
04734,0.023255814
04736,0.016129032
04739,0.022222222
04742,0.007751938
04743,0.005555556
04750,0.011235955
04751,0.011235955
04756,0.006802721
04757,0.02173913
04758,0.022727273
04769,0.026315789
04785,0.0078125
04786,0.008196721
04841,0.02173913
04843,0.006756757
04861,0.029411765
04901,0.04
04903,0.04
04911,0.022727273
04915,0.01754386
04920,0.023255814
04927,0.012048193
04930,0.018181818
04937,0.021276596
04938,0.013333333
04943,0.024390244
04950,0.009090909
04953,0.022222222
04957,0.006896552
04963,0.011235955
04967,0.008849558
04974,0.009803922
04976,0.043478261
04988,0.020408163
05001,0.007352941
05009,0.007352941
05030,0.02
05032,0.020408163
05033,0.007575758
05045,0.01754386
05046,0.022727273
05048,0.018181818
05051,0.01754386
05055,0.002380952
05059,0.012048193
05060,0.00729927
05068,0.022222222
05081,0.020833333
05088,0.005208333
05089,0.008474576
05091,0.006849315
05101,0.016666667
05142,0.019230769
05143,0.005847953
05149,0.018867925
05150,0.019607843
05151,0.020408163
05153,0.019230769
05154,0.019607843
05156,0.01754386
05158,0.016666667
05201,0.023809524
05250,0.005555556
05251,0.006849315
05254,0.017857143
05255,0.005464481
05257,0.007092199
05301,0.038461538
05302,0.038461538
05303,0.038461538
05304,0.038461538
05342,0.018518519
05345,0.012345679
05346,0.016949153
05350,0.02173913
05363,0.015873016
05401,0.017857143
05402,0.017857143
05403,0.03030303
05404,0.024390244
05405,0.017857143
05406,0.017857143
05407,0.03030303
05443,0.003030303
05444,0.01754386
05450,0.007352941
05452,0.013157895
05453,0.013157895
05461,0.018181818
05464,0.019607843
05465,0.004854369
05468,0.008928571
05476,0.008474576
05477,0.007936508
05482,0.007092199
05488,0.008
05491,0.007407407
05501,0.006060606
05544,0.006060606
05601,0.029411765
05602,0.029411765
05603,0.029411765
05604,0.029411765
05609,0.029411765
05620,0.029411765
05633,0.029411765
05641,0.018867925
05647,0.019607843
05649,0.019230769
05651,0.010869565
05654,0.020408163
05655,0.020408163
05656,0.008196721
05658,0.022727273
05661,0.007575758
05663,0.008403361
05667,0.02
05670,0.006578947
05671,0.005434783
05672,0.01754386
05673,0.006849315
05676,0.005434783
05678,0.02
05679,0.007407407
05682,0.017857143
05701,0.021276596
05702,0.021276596
05731,0.023255814
05733,0.009174312
05735,0.008064516
05740,0.013333333
05743,0.014084507
05753,0.013157895
05763,0.019607843
05764,0.008264463
05767,0.02173913
05773,0.018867925
05774,0.022222222
05777,0.007407407
05820,0.023255814
05821,0.021276596
05822,0.025
05824,0.021276596
05825,0.023255814
05828,0.015873016
05830,0.021276596
05832,0.019607843
05839,0.023809524
05841,0.012195122
05842,0.022222222
05843,0.020833333
05845,0.019607843
05846,0.024390244
05847,0.020833333
05851,0.006711409
05855,0.00990099
05857,0.025641026
05859,0.024390244
05860,0.025641026
05868,0.023255814
05871,0.024390244
05902,0.023809524
05903,0.024390244
06010,0.015625
06011,0.015625
06016,0.013157895
06018,0.007936508
06022,0.007692308
06031,0.015625
06039,0.010638298
06040,0.026315789
06041,0.026315789
06045,0.026315789
06050,0.028571429
06051,0.028571429
06052,0.028571429
06053,0.028571429
06058,0.019230769
06060,0.004761905
06069,0.016393443
06071,0.007092199
06076,0.015873016
06081,0.007575758
06089,0.006369427
06092,0.003289474
06096,0.015151515
06098,0.020833333
06101,0.041666667
06102,0.041666667
06103,0.041666667
06104,0.041666667
06105,0.041666667
06106,0.041666667
06108,0.025641026
06109,0.02
06111,0.025641026
06112,0.041666667
06114,0.041666667
06115,0.041666667
06118,0.025641026
06120,0.041666667
06123,0.041666667
06126,0.041666667
06128,0.025641026
06129,0.02
06131,0.025641026
06132,0.041666667
06134,0.041666667
06138,0.025641026
06140,0.041666667
06141,0.041666667
06142,0.041666667
06143,0.041666667
